document_tone/tone_categories/0/tones/0/score,document_tone/tone_categories/0/tones/0/tone_id,document_tone/tone_categories/0/tones/0/tone_name,document_tone/tone_categories/0/tones/1/score,document_tone/tone_categories/0/tones/1/tone_id,document_tone/tone_categories/0/tones/1/tone_name,document_tone/tone_categories/0/tones/2/score,document_tone/tone_categories/0/tones/2/tone_id,document_tone/tone_categories/0/tones/2/tone_name,document_tone/tone_categories/0/tones/3/score,document_tone/tone_categories/0/tones/3/tone_id,document_tone/tone_categories/0/tones/3/tone_name,document_tone/tone_categories/0/tones/4/score,document_tone/tone_categories/0/tones/4/tone_id,document_tone/tone_categories/0/tones/4/tone_name,document_tone/tone_categories/0/category_id,document_tone/tone_categories/0/category_name,document_tone/tone_categories/1/tones/0/score,document_tone/tone_categories/1/tones/0/tone_id,document_tone/tone_categories/1/tones/0/tone_name,document_tone/tone_categories/1/tones/1/score,document_tone/tone_categories/1/tones/1/tone_id,document_tone/tone_categories/1/tones/1/tone_name,document_tone/tone_categories/1/tones/2/score,document_tone/tone_categories/1/tones/2/tone_id,document_tone/tone_categories/1/tones/2/tone_name,document_tone/tone_categories/1/category_id,document_tone/tone_categories/1/category_name,document_tone/tone_categories/2/tones/0/score,document_tone/tone_categories/2/tones/0/tone_id,document_tone/tone_categories/2/tones/0/tone_name,document_tone/tone_categories/2/tones/1/score,document_tone/tone_categories/2/tones/1/tone_id,document_tone/tone_categories/2/tones/1/tone_name,document_tone/tone_categories/2/tones/2/score,document_tone/tone_categories/2/tones/2/tone_id,document_tone/tone_categories/2/tones/2/tone_name,document_tone/tone_categories/2/tones/3/score,document_tone/tone_categories/2/tones/3/tone_id,document_tone/tone_categories/2/tones/3/tone_name,document_tone/tone_categories/2/tones/4/score,document_tone/tone_categories/2/tones/4/tone_id,document_tone/tone_categories/2/tones/4/tone_name,document_tone/tone_categories/2/category_id,document_tone/tone_categories/2/category_name
0.043624,anger,Anger,0.003214,disgust,Disgust,0.554949,fear,Fear,0.403466,joy,Joy,0.115341,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.261384,tentative,Tentative,language_tone,Language Tone,0.50035,openness_big5,Openness,0.108844,conscientiousness_big5,Conscientiousness,0.036744,extraversion_big5,Extraversion,0.59211,agreeableness_big5,Agreeableness,0.344564,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.4831,anger,Anger,0.202837,disgust,Disgust,0.164933,fear,Fear,0.142635,joy,Joy,0.325461,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.47723,tentative,Tentative,language_tone,Language Tone,0.367673,openness_big5,Openness,0.94907,conscientiousness_big5,Conscientiousness,0.619242,extraversion_big5,Extraversion,0.993267,agreeableness_big5,Agreeableness,0.121856,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.100222,anger,Anger,0.007852,disgust,Disgust,0.052518,fear,Fear,0.532536,joy,Joy,0.360878,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.202131,tentative,Tentative,language_tone,Language Tone,0.370527,openness_big5,Openness,0.428948,conscientiousness_big5,Conscientiousness,0.181101,extraversion_big5,Extraversion,0.696462,agreeableness_big5,Agreeableness,0.390741,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.424608,anger,Anger,0.024768,disgust,Disgust,0.160309,fear,Fear,0.095485,joy,Joy,0.508225,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.693144,tentative,Tentative,language_tone,Language Tone,0.037782,openness_big5,Openness,0.420151,conscientiousness_big5,Conscientiousness,0.01627,extraversion_big5,Extraversion,0.635049,agreeableness_big5,Agreeableness,0.217895,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.194355,anger,Anger,0.07463,disgust,Disgust,0.071047,fear,Fear,0.53872,joy,Joy,0.238263,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.129657,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.360013,openness_big5,Openness,0.483007,conscientiousness_big5,Conscientiousness,0.207748,extraversion_big5,Extraversion,0.841447,agreeableness_big5,Agreeableness,0.179009,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.453787,anger,Anger,0.083204,disgust,Disgust,0.12829,fear,Fear,0.112913,joy,Joy,0.485887,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.908662,tentative,Tentative,language_tone,Language Tone,0.019257,openness_big5,Openness,0.131293,conscientiousness_big5,Conscientiousness,0.846853,extraversion_big5,Extraversion,0.811361,agreeableness_big5,Agreeableness,0.018738,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.077164,anger,Anger,0.0348,disgust,Disgust,0.65485,fear,Fear,0.107188,joy,Joy,0.660567,sadness,Sadness,emotion_tone,Emotion Tone,0.125554,analytical,Analytical,0.686032,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.067896,openness_big5,Openness,0.004507,conscientiousness_big5,Conscientiousness,0.000073,extraversion_big5,Extraversion,0.436576,agreeableness_big5,Agreeableness,0.000002,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.332684,anger,Anger,0.060351,disgust,Disgust,0.12857,fear,Fear,0.012864,joy,Joy,0.762727,sadness,Sadness,emotion_tone,Emotion Tone,0.527777,analytical,Analytical,0,confident,Confident,0.65359,tentative,Tentative,language_tone,Language Tone,0.085945,openness_big5,Openness,0.037992,conscientiousness_big5,Conscientiousness,0.014932,extraversion_big5,Extraversion,0.766635,agreeableness_big5,Agreeableness,0.02685,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.338873,anger,Anger,0.138144,disgust,Disgust,0.248354,fear,Fear,0.00697,joy,Joy,0.633773,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.517826,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.351173,openness_big5,Openness,0.019378,conscientiousness_big5,Conscientiousness,0.006262,extraversion_big5,Extraversion,0.713576,agreeableness_big5,Agreeableness,0.07423,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.464899,anger,Anger,0.019548,disgust,Disgust,0.157969,fear,Fear,0.027993,joy,Joy,0.599607,sadness,Sadness,emotion_tone,Emotion Tone,0.256167,analytical,Analytical,0.739999,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.311574,openness_big5,Openness,0.021569,conscientiousness_big5,Conscientiousness,0.001173,extraversion_big5,Extraversion,0.269695,agreeableness_big5,Agreeableness,0.001437,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.140007,anger,Anger,0.013086,disgust,Disgust,0.194277,fear,Fear,0.159527,joy,Joy,0.670189,sadness,Sadness,emotion_tone,Emotion Tone,0.243045,analytical,Analytical,0.510291,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.100665,openness_big5,Openness,0.405761,conscientiousness_big5,Conscientiousness,0.012931,extraversion_big5,Extraversion,0.372536,agreeableness_big5,Agreeableness,0.615265,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.582467,anger,Anger,0.163336,disgust,Disgust,0.138097,fear,Fear,0.063403,joy,Joy,0.399121,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.016082,tentative,Tentative,language_tone,Language Tone,0.006715,openness_big5,Openness,0.302924,conscientiousness_big5,Conscientiousness,0.743695,extraversion_big5,Extraversion,0.744419,agreeableness_big5,Agreeableness,0.697634,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.208452,anger,Anger,0.011335,disgust,Disgust,0.064022,fear,Fear,0.584962,joy,Joy,0.228634,sadness,Sadness,emotion_tone,Emotion Tone,0.176613,analytical,Analytical,0.510616,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.296703,openness_big5,Openness,0.662849,conscientiousness_big5,Conscientiousness,0.975942,extraversion_big5,Extraversion,0.98451,agreeableness_big5,Agreeableness,0.53523,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.212484,anger,Anger,0.096026,disgust,Disgust,0.031872,fear,Fear,0.173067,joy,Joy,0.653453,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.939166,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.045127,openness_big5,Openness,0.813894,conscientiousness_big5,Conscientiousness,0.924518,extraversion_big5,Extraversion,0.797904,agreeableness_big5,Agreeableness,0.557895,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.11585,anger,Anger,0.005891,disgust,Disgust,0.275611,fear,Fear,0.280329,joy,Joy,0.49365,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.346744,tentative,Tentative,language_tone,Language Tone,0.43058,openness_big5,Openness,0.657498,conscientiousness_big5,Conscientiousness,0.632409,extraversion_big5,Extraversion,0.916215,agreeableness_big5,Agreeableness,0.578043,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.234785,anger,Anger,0.030815,disgust,Disgust,0.1385,fear,Fear,0.575079,joy,Joy,0.130232,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.956566,tentative,Tentative,language_tone,Language Tone,0.31335,openness_big5,Openness,0.159789,conscientiousness_big5,Conscientiousness,0.377549,extraversion_big5,Extraversion,0.949739,agreeableness_big5,Agreeableness,0.066612,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.141615,anger,Anger,0.028163,disgust,Disgust,0.269519,fear,Fear,0.037273,joy,Joy,0.740699,sadness,Sadness,emotion_tone,Emotion Tone,0.51822,analytical,Analytical,0,confident,Confident,0.351787,tentative,Tentative,language_tone,Language Tone,0.038219,openness_big5,Openness,0.529879,conscientiousness_big5,Conscientiousness,0.356155,extraversion_big5,Extraversion,0.900468,agreeableness_big5,Agreeableness,0.179479,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.226759,anger,Anger,0.024166,disgust,Disgust,0.032542,fear,Fear,0.669864,joy,Joy,0.076906,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.382916,tentative,Tentative,language_tone,Language Tone,0.071953,openness_big5,Openness,0.507954,conscientiousness_big5,Conscientiousness,0.593478,extraversion_big5,Extraversion,0.857384,agreeableness_big5,Agreeableness,0.586602,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.471314,anger,Anger,0.06186,disgust,Disgust,0.310615,fear,Fear,0.012147,joy,Joy,0.51069,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.295492,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.038547,openness_big5,Openness,0.098833,conscientiousness_big5,Conscientiousness,0.01322,extraversion_big5,Extraversion,0.151368,agreeableness_big5,Agreeableness,0.104364,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.175273,anger,Anger,0.085534,disgust,Disgust,0.29756,fear,Fear,0.044265,joy,Joy,0.735572,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.815226,tentative,Tentative,language_tone,Language Tone,0.093521,openness_big5,Openness,0.395223,conscientiousness_big5,Conscientiousness,0.004174,extraversion_big5,Extraversion,0.772331,agreeableness_big5,Agreeableness,0.046272,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.165393,anger,Anger,0.120169,disgust,Disgust,0.672947,fear,Fear,0.122692,joy,Joy,0.664133,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.947222,tentative,Tentative,language_tone,Language Tone,0.20111,openness_big5,Openness,0.083503,conscientiousness_big5,Conscientiousness,0.529968,extraversion_big5,Extraversion,0.968241,agreeableness_big5,Agreeableness,0.000003,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.205044,anger,Anger,0.02996,disgust,Disgust,0.189449,fear,Fear,0.522448,joy,Joy,0.6376,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.107215,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.070668,openness_big5,Openness,0.228619,conscientiousness_big5,Conscientiousness,0.407886,extraversion_big5,Extraversion,0.985602,agreeableness_big5,Agreeableness,0.120912,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.191163,anger,Anger,0.054732,disgust,Disgust,0.123452,fear,Fear,0.558289,joy,Joy,0.213735,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.293132,tentative,Tentative,language_tone,Language Tone,0.221611,openness_big5,Openness,0.988706,conscientiousness_big5,Conscientiousness,0.796555,extraversion_big5,Extraversion,0.986434,agreeableness_big5,Agreeableness,0.542376,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.194542,anger,Anger,0.14432,disgust,Disgust,0.209297,fear,Fear,0.099474,joy,Joy,0.726546,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.427999,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.001788,openness_big5,Openness,0.577256,conscientiousness_big5,Conscientiousness,0.075455,extraversion_big5,Extraversion,0.839025,agreeableness_big5,Agreeableness,0.034433,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.092135,anger,Anger,0.061575,disgust,Disgust,0.122828,fear,Fear,0.513163,joy,Joy,0.55661,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.081198,tentative,Tentative,language_tone,Language Tone,0.016339,openness_big5,Openness,0.871659,conscientiousness_big5,Conscientiousness,0.915531,extraversion_big5,Extraversion,0.977983,agreeableness_big5,Agreeableness,0.088405,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.150372,anger,Anger,0.025253,disgust,Disgust,0.302146,fear,Fear,0.03156,joy,Joy,0.742254,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.516248,tentative,Tentative,language_tone,Language Tone,0.004917,openness_big5,Openness,0.000161,conscientiousness_big5,Conscientiousness,0.000062,extraversion_big5,Extraversion,0.017228,agreeableness_big5,Agreeableness,0.007942,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.337195,anger,Anger,0.088486,disgust,Disgust,0.018389,fear,Fear,0.595595,joy,Joy,0.051364,sadness,Sadness,emotion_tone,Emotion Tone,0.048365,analytical,Analytical,0,confident,Confident,0.482029,tentative,Tentative,language_tone,Language Tone,0.714781,openness_big5,Openness,0.552703,conscientiousness_big5,Conscientiousness,0.877893,extraversion_big5,Extraversion,0.417938,agreeableness_big5,Agreeableness,0.617837,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.176425,anger,Anger,0.041579,disgust,Disgust,0.28751,fear,Fear,0.506377,joy,Joy,0.162809,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.678708,tentative,Tentative,language_tone,Language Tone,0.129991,openness_big5,Openness,0.403548,conscientiousness_big5,Conscientiousness,0.620016,extraversion_big5,Extraversion,0.767961,agreeableness_big5,Agreeableness,0.69476,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.270907,anger,Anger,0.041692,disgust,Disgust,0.108476,fear,Fear,0.54972,joy,Joy,0.155912,sadness,Sadness,emotion_tone,Emotion Tone,0.049744,analytical,Analytical,0,confident,Confident,0.015618,tentative,Tentative,language_tone,Language Tone,0.274763,openness_big5,Openness,0.870644,conscientiousness_big5,Conscientiousness,0.663222,extraversion_big5,Extraversion,0.849936,agreeableness_big5,Agreeableness,0.888841,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.118026,anger,Anger,0.009604,disgust,Disgust,0.055877,fear,Fear,0.66091,joy,Joy,0.202895,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.402465,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.175556,openness_big5,Openness,0.707421,conscientiousness_big5,Conscientiousness,0.877041,extraversion_big5,Extraversion,0.856449,agreeableness_big5,Agreeableness,0.300204,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.610874,anger,Anger,0.219259,disgust,Disgust,0.146986,fear,Fear,0.008051,joy,Joy,0.731895,sadness,Sadness,emotion_tone,Emotion Tone,0.049786,analytical,Analytical,0.571226,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.107409,openness_big5,Openness,0.386305,conscientiousness_big5,Conscientiousness,0.266145,extraversion_big5,Extraversion,0.953484,agreeableness_big5,Agreeableness,0.039156,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.024244,anger,Anger,0.001285,disgust,Disgust,0.17406,fear,Fear,0.776835,joy,Joy,0.068482,sadness,Sadness,emotion_tone,Emotion Tone,0.273149,analytical,Analytical,0,confident,Confident,0.652212,tentative,Tentative,language_tone,Language Tone,0.721167,openness_big5,Openness,0.147852,conscientiousness_big5,Conscientiousness,0.313599,extraversion_big5,Extraversion,0.529578,agreeableness_big5,Agreeableness,0.186159,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.099575,anger,Anger,0.099807,disgust,Disgust,0.479823,fear,Fear,0.146746,joy,Joy,0.575255,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.899211,tentative,Tentative,language_tone,Language Tone,0.4446,openness_big5,Openness,0.111137,conscientiousness_big5,Conscientiousness,0.02377,extraversion_big5,Extraversion,0.698439,agreeableness_big5,Agreeableness,0.000277,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.172439,anger,Anger,0.058557,disgust,Disgust,0.526935,fear,Fear,0.083991,joy,Joy,0.627927,sadness,Sadness,emotion_tone,Emotion Tone,0.086057,analytical,Analytical,0,confident,Confident,0.385835,tentative,Tentative,language_tone,Language Tone,0.005902,openness_big5,Openness,0.82206,conscientiousness_big5,Conscientiousness,0.009627,extraversion_big5,Extraversion,0.795049,agreeableness_big5,Agreeableness,0.210164,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.066668,anger,Anger,0.03574,disgust,Disgust,0.101615,fear,Fear,0.763216,joy,Joy,0.138779,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.913161,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.427627,openness_big5,Openness,0.984029,conscientiousness_big5,Conscientiousness,0.909398,extraversion_big5,Extraversion,0.987902,agreeableness_big5,Agreeableness,0.59534,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.411217,anger,Anger,0.038041,disgust,Disgust,0.251859,fear,Fear,0.04508,joy,Joy,0.559411,sadness,Sadness,emotion_tone,Emotion Tone,0.036287,analytical,Analytical,0,confident,Confident,0.171273,tentative,Tentative,language_tone,Language Tone,0.316259,openness_big5,Openness,0.135324,conscientiousness_big5,Conscientiousness,0.948714,extraversion_big5,Extraversion,0.838679,agreeableness_big5,Agreeableness,0.076645,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.14351,anger,Anger,0.10808,disgust,Disgust,0.140176,fear,Fear,0.613985,joy,Joy,0.178597,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.661643,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.08252,openness_big5,Openness,0.967312,conscientiousness_big5,Conscientiousness,0.973321,extraversion_big5,Extraversion,0.993776,agreeableness_big5,Agreeableness,0.911733,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.073735,anger,Anger,0.010956,disgust,Disgust,0.051587,fear,Fear,0.722098,joy,Joy,0.177127,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.793052,tentative,Tentative,language_tone,Language Tone,0.050114,openness_big5,Openness,0.197586,conscientiousness_big5,Conscientiousness,0.273224,extraversion_big5,Extraversion,0.44365,agreeableness_big5,Agreeableness,0.337068,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.095471,anger,Anger,0.020294,disgust,Disgust,0.232814,fear,Fear,0.301558,joy,Joy,0.513888,sadness,Sadness,emotion_tone,Emotion Tone,0.02289,analytical,Analytical,0,confident,Confident,0.339938,tentative,Tentative,language_tone,Language Tone,0.27159,openness_big5,Openness,0.925403,conscientiousness_big5,Conscientiousness,0.343971,extraversion_big5,Extraversion,0.986293,agreeableness_big5,Agreeableness,0.237141,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.32771,anger,Anger,0.273862,disgust,Disgust,0.446191,fear,Fear,0.023199,joy,Joy,0.33465,sadness,Sadness,emotion_tone,Emotion Tone,0.528361,analytical,Analytical,0.833101,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.409622,openness_big5,Openness,0.004052,conscientiousness_big5,Conscientiousness,0.121425,extraversion_big5,Extraversion,0.017056,agreeableness_big5,Agreeableness,0.034034,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.187207,anger,Anger,0.075313,disgust,Disgust,0.057658,fear,Fear,0.353873,joy,Joy,0.466593,sadness,Sadness,emotion_tone,Emotion Tone,0.182142,analytical,Analytical,0,confident,Confident,0.285501,tentative,Tentative,language_tone,Language Tone,0.213934,openness_big5,Openness,0.684867,conscientiousness_big5,Conscientiousness,0.104302,extraversion_big5,Extraversion,0.258836,agreeableness_big5,Agreeableness,0.412672,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.082623,anger,Anger,0.076409,disgust,Disgust,0.467274,fear,Fear,0.281421,joy,Joy,0.260009,sadness,Sadness,emotion_tone,Emotion Tone,0.094871,analytical,Analytical,0,confident,Confident,0.150844,tentative,Tentative,language_tone,Language Tone,0.54297,openness_big5,Openness,0.880621,conscientiousness_big5,Conscientiousness,0.060424,extraversion_big5,Extraversion,0.83762,agreeableness_big5,Agreeableness,0.796523,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.081063,anger,Anger,0.089332,disgust,Disgust,0.154693,fear,Fear,0.571904,joy,Joy,0.632106,sadness,Sadness,emotion_tone,Emotion Tone,0.852528,analytical,Analytical,0.273947,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.031934,openness_big5,Openness,0.482838,conscientiousness_big5,Conscientiousness,0.295017,extraversion_big5,Extraversion,0.851149,agreeableness_big5,Agreeableness,0.066943,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.012096,anger,Anger,0.036191,disgust,Disgust,0.154525,fear,Fear,0.78935,joy,Joy,0.046822,sadness,Sadness,emotion_tone,Emotion Tone,0.61361,analytical,Analytical,0,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.258475,openness_big5,Openness,0.236206,conscientiousness_big5,Conscientiousness,0.756454,extraversion_big5,Extraversion,0.679615,agreeableness_big5,Agreeableness,0.193471,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.381892,anger,Anger,0.133694,disgust,Disgust,0.165817,fear,Fear,0.015616,joy,Joy,0.579249,sadness,Sadness,emotion_tone,Emotion Tone,0.806662,analytical,Analytical,0.454152,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.004466,openness_big5,Openness,0.196056,conscientiousness_big5,Conscientiousness,0.022114,extraversion_big5,Extraversion,0.72626,agreeableness_big5,Agreeableness,0.104462,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.02421,anger,Anger,0.062702,disgust,Disgust,0.134333,fear,Fear,0.113432,joy,Joy,0.812764,sadness,Sadness,emotion_tone,Emotion Tone,0.589534,analytical,Analytical,0,confident,Confident,0.482384,tentative,Tentative,language_tone,Language Tone,0.104913,openness_big5,Openness,0.020135,conscientiousness_big5,Conscientiousness,0.090605,extraversion_big5,Extraversion,0.611601,agreeableness_big5,Agreeableness,0.005985,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.067473,anger,Anger,0.041261,disgust,Disgust,0.674067,fear,Fear,0.077516,joy,Joy,0.31719,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.914637,tentative,Tentative,language_tone,Language Tone,0.007523,openness_big5,Openness,0.064735,conscientiousness_big5,Conscientiousness,0.298037,extraversion_big5,Extraversion,0.609592,agreeableness_big5,Agreeableness,0.080714,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.523944,anger,Anger,0.040057,disgust,Disgust,0.279321,fear,Fear,0.011761,joy,Joy,0.48868,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.018377,openness_big5,Openness,0.080319,conscientiousness_big5,Conscientiousness,0.141614,extraversion_big5,Extraversion,0.44772,agreeableness_big5,Agreeableness,0.008288,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.213112,anger,Anger,0.057906,disgust,Disgust,0.400812,fear,Fear,0.006151,joy,Joy,0.639566,sadness,Sadness,emotion_tone,Emotion Tone,0.029003,analytical,Analytical,0,confident,Confident,0.851787,tentative,Tentative,language_tone,Language Tone,0.138365,openness_big5,Openness,0.563828,conscientiousness_big5,Conscientiousness,0.016837,extraversion_big5,Extraversion,0.872476,agreeableness_big5,Agreeableness,0.285469,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.024565,anger,Anger,0.002528,disgust,Disgust,0.425944,fear,Fear,0.021714,joy,Joy,0.672703,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.6633,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.026816,openness_big5,Openness,0.068088,conscientiousness_big5,Conscientiousness,0.009563,extraversion_big5,Extraversion,0.406075,agreeableness_big5,Agreeableness,0.024486,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.160149,anger,Anger,0.103603,disgust,Disgust,0.129868,fear,Fear,0.404703,joy,Joy,0.347189,sadness,Sadness,emotion_tone,Emotion Tone,0.010887,analytical,Analytical,0.607038,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.191058,openness_big5,Openness,0.369061,conscientiousness_big5,Conscientiousness,0.090358,extraversion_big5,Extraversion,0.573302,agreeableness_big5,Agreeableness,0.284652,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.175637,anger,Anger,0.024275,disgust,Disgust,0.260634,fear,Fear,0.045411,joy,Joy,0.733266,sadness,Sadness,emotion_tone,Emotion Tone,0.307257,analytical,Analytical,0.589192,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.002874,openness_big5,Openness,0.465989,conscientiousness_big5,Conscientiousness,0.051706,extraversion_big5,Extraversion,0.931808,agreeableness_big5,Agreeableness,0.031183,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.712099,anger,Anger,0.144712,disgust,Disgust,0.502144,fear,Fear,0.005941,joy,Joy,0.517152,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.750359,tentative,Tentative,language_tone,Language Tone,0.522745,openness_big5,Openness,0.017528,conscientiousness_big5,Conscientiousness,0.029565,extraversion_big5,Extraversion,0.035726,agreeableness_big5,Agreeableness,0.166986,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.015226,anger,Anger,0.01458,disgust,Disgust,0.014532,fear,Fear,0.918749,joy,Joy,0.044971,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.228623,tentative,Tentative,language_tone,Language Tone,0.302297,openness_big5,Openness,0.083348,conscientiousness_big5,Conscientiousness,0.741461,extraversion_big5,Extraversion,0.703616,agreeableness_big5,Agreeableness,0.226045,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.221318,anger,Anger,0.018047,disgust,Disgust,0.185624,fear,Fear,0.132446,joy,Joy,0.620722,sadness,Sadness,emotion_tone,Emotion Tone,0.84645,analytical,Analytical,0,confident,Confident,0.539206,tentative,Tentative,language_tone,Language Tone,0.244781,openness_big5,Openness,0.085462,conscientiousness_big5,Conscientiousness,0.070471,extraversion_big5,Extraversion,0.926382,agreeableness_big5,Agreeableness,0.008132,emotional_range_big5,Emotional Range,social_tone,Social Tone
